Sample,Distance
11261,22.667
11262,22.6128
11263,22.5458
11264,22.4658
11265,22.3858
11266,22.2972
11267,22.2
11268,22.09
11269,21.9799
11270,21.8655
11271,21.7425
11272,21.6066
11273,21.4794
11274,21.3525
11275,21.2209
11276,21.0893
11277,20.9664
11278,20.8391
11279,20.7849
11280,20.7608
11281,20.6723
11282,20.5665
11283,20.4693
11284,20.3764
11285,20.2878
11286,20.2164
11287,20.1451
11288,20.2328
11289,20.2689
11290,20.2534
11291,20.2379
11292,20.2268
11293,20.2242
11294,20.2216
11295,20.2362
11296,20.2637
11297,20.3085
11298,20.3532
11299,20.4065
11300,20.4684
11301,20.5389
11302,20.5966
11303,20.6843
11304,20.7806
11305,20.8898
11306,21.0248
11307,21.1341
11308,21.2863
11309,21.3998
11310,21.5434
11311,21.6784
11312,21.8178
11313,21.9657
11314,22.0917
11315,22.2353
11316,22.366
11317,22.4752
11318,22.5974
11319,22.7023
11320,22.8029
11321,22.8906
11322,22.9697
11323,23.0403
11324,23.0635
11325,23.0437
11326,22.9164
11327,22.9482
11328,22.9672
11329,22.9732
11330,22.9706
11331,22.9551
11332,22.9181
11333,22.8812
11334,22.8356
11335,22.7728
11336,22.7143
11337,22.6386
11338,22.5544
11339,22.449
11340,22.3475
11341,22.2417
11342,22.1317
11343,22.0173
11344,21.8986
11345,21.7713
11346,21.6484
11347,21.4953
11348,21.3508
11349,21.1848
11350,20.9629
11351,20.8142
11352,20.6955
11353,20.5811
11354,20.4581
11355,20.3609
11356,20.268
11357,20.1838
11358,20.1038
11359,20.041
11360,19.9825
11361,19.9326
11362,19.8871
11363,19.863
11364,19.8475
11365,19.8406
11366,19.851
11367,19.8656
11368,19.8931
11369,19.9206
11370,19.9696
11371,20.0315
11372,20.0978
11373,20.1769
11374,20.2646
11375,20.3609
11376,20.4615
11377,20.5579
11378,20.6714
11379,20.7892
11380,20.9113
11381,21.0335
11382,21.1599
11383,21.282
11384,21.3955
11385,21.5219
11386,21.644
11387,21.7662
11388,21.8797
11389,21.9889
11390,22.0981
11391,22.1944
11392,22.2736
11393,22.357
11394,22.4318
11395,22.498
11396,22.5513
11397,22.6004
11398,22.6322
11399,22.6425
11400,22.6614
11401,22.6717
11402,22.7638
11403,22.8042
11404,22.8059
11405,22.7732
11406,22.7276
11407,22.6563
11408,22.5935
11409,22.5135
11410,22.4249
11411,22.3794
11412,22.4284
11413,22.3785
11414,22.2641
11415,22.1626
11416,22.0396
11417,21.9253
11418,21.798
11419,21.6707
11420,21.5348
11421,21.4118
11422,21.2588
11423,21.1186
11424,20.9956
11425,20.8726
11426,20.7711
11427,20.6826
11428,20.594
11429,20.5054
11430,20.4426
11431,20.3669
11432,20.3214
11433,20.2844
11434,20.2603
11435,20.2534
11436,20.2594
11437,20.2698
11438,20.2887
11439,20.3162
11440,20.3566
11441,20.4013
11442,20.459
11443,20.5166
11444,20.5742
11445,20.6619
11446,20.7496
11447,20.8374
11448,20.9251
11449,21.0257
11450,21.0145
11451,21.0463
11452,21.1513
11453,21.282
11454,21.4127
11455,21.5391
11456,21.6742
11457,21.7963
11458,21.9184
11459,22.0276
11460,22.1325
11461,22.2159
11462,22.2994
11463,22.3785
11464,22.3888
11465,22.4636
11466,22.5298
11467,22.5789
11468,22.6408
11469,22.6898
11470,22.7302
11471,22.762
11472,22.7767
11473,22.7827
11474,22.7672
11475,22.7474
11476,22.719
11477,22.6821
11478,22.6322
11479,22.5737
11480,22.5023
11481,22.4266
11482,22.3295
11483,22.2323
11484,22.1308
11485,22.025
11486,21.9149
11487,21.7963
11488,21.6733
11489,21.5374
11490,21.4101
11491,21.2828
11492,21.1556
11493,21.0326
11494,20.9096
11495,20.7866
11496,20.6723
11497,20.545
11498,20.4392
11499,20.3377
11500,20.2448
11501,20.1606
11502,20.0849
11503,20.0178
11504,19.9464
11505,19.8965
11506,19.8596
11507,19.8312
11508,19.8114
11509,19.8088
11510,19.8148
11511,19.8337
11512,19.8527
11513,19.8888
11514,20.0066
11515,20.1115
11516,20.2121
11517,20.3171
11518,20.4263
11519,20.514
11520,20.6103
11521,20.7196
11522,20.8331
11523,20.9509
11524,21.0687
11525,21.1908
11526,21.313
11527,21.4351
11528,21.6518
11529,21.8728
11530,22.0379
11531,22.1816
11532,22.308
11533,22.4258
11534,22.5221
11535,22.6227
11536,22.7147
11537,22.7939
11538,22.8687
11539,22.9349
11540,22.9882
11541,23.033
11542,23.0605
11543,23.0837
11544,23.0983
11545,23.0957
11546,23.0931
11547,23.0562
11548,23.0106
11549,22.9607
11550,22.8979
11551,22.8094
11552,22.7552
11553,22.6795
11554,22.6167
11555,22.5324
11556,22.4611
11557,22.3768
11558,22.3011
11559,22.2082
11560,22.0981
11561,21.9923
11562,21.8694
11563,21.7507
11564,21.6191
11565,21.4918
11566,21.3774
11567,21.2631
11568,21.1444
11569,21.0429
11570,20.9328
11571,20.8485
11572,20.7385
11573,20.6499
11574,20.5617
11575,20.4775
11576,20.3889
11577,20.253
11578,20.1343
11579,20.1016
11580,20.0905
11581,20.0922
11582,20.0982
11583,20.1171
11584,20.1489
11585,20.1851
11586,20.2341
11587,20.2573
11588,20.2676
11589,20.2263
11590,20.3141
11591,20.4061
11592,20.5067
11593,20.6159
11594,20.7165
11595,20.8344
11596,20.9565
11597,21.0786
11598,21.2046
11599,21.331
11600,21.4531
11601,21.5838
11602,21.6888
11603,21.8109
11604,21.9244
11605,22.0379
11606,22.1428
11607,22.2435
11608,22.3355
11609,22.4103
11610,22.4765
11611,22.547
11612,22.5961
11613,22.6494
11614,22.6855
11615,22.7087
11616,22.7147
11617,22.7165
11618,22.7053
11619,22.6941
11620,22.6657
11621,22.6288
11622,22.5789
11623,22.5204
11624,22.4404
11625,22.3604
11626,22.2761
11627,22.1876
11628,22.0775
11629,21.9717
11630,21.8578
11631,21.7262
11632,21.6075
11633,21.4845
11634,21.3572
11635,21.2343
11636,21.1113
11637,20.9926
11638,20.8739
11639,20.8283
11640,20.8
11641,20.7157
11642,20.6142
11643,20.5213
11644,20.4284
11645,20.3485
11646,20.2771
11647,20.3734
11648,20.3794
11649,20.351
11650,20.3227
11651,20.3029
11652,20.2874
11653,20.2891
11654,20.2822
11655,20.2969
11656,20.3201
11657,20.3476
11658,20.388
11659,20.437
11660,20.4775
11661,20.5351
11662,20.5927
11663,20.6675
11664,20.7638
11665,20.8731
11666,20.9823
11667,21.1044
11668,21.2308
11669,21.3529
11670,21.488
11671,21.6187
11672,21.758
11673,21.8973
11674,22.0409
11675,22.1889
11676,22.3153
11677,22.4374
11678,22.5595
11679,22.6687
11680,22.7694
11681,22.8571
11682,22.9362
11683,23.011
11684,23.0471
11685,23.0833
11686,23.0721
11687,22.9663
11688,22.925
11689,22.9353
11690,22.9328
11691,22.9044
11692,22.876
11693,22.839
11694,22.7977
11695,22.7393
11696,22.6765
11697,22.5965
11698,22.5122
11699,22.4064
11700,22.3093
11701,22.1949
11702,22.0848
11703,21.9618
11704,21.8345
11705,21.6858
11706,21.5284
11707,21.3366
11708,21.1878
11709,21.0605
11710,20.9376
11711,20.8189
11712,20.7088
11713,20.603
11714,20.4843
11715,20.3872
11716,20.2986
11717,20.2186
11718,20.1386
11719,20.0758
11720,20.0174
11721,19.9589
11722,19.9219
11723,19.8978
11724,19.8823
11725,19.8798
11726,19.8858
11727,19.9047
11728,19.9322
11729,19.9554
11730,20.0045
11731,20.0621
11732,20.1326
11733,20.2074
11734,20.2951
11735,20.3829
11736,20.4706
11737,20.5755
11738,20.6847
11739,20.7982
11740,20.9204
11741,21.0382
11742,21.1646
11743,21.2867
11744,21.3959
11745,21.5224
11746,21.6402
11747,21.758
11748,21.8715
11749,21.9807
11750,22.0814
11751,22.1605
11752,22.2525
11753,22.3316
11754,22.4107
11755,22.4727
11756,22.5303
11757,22.575
11758,22.6111
11759,22.6257
11760,22.649
11761,22.7539
11762,22.8115
11763,22.8261
11764,22.7977
11765,22.7651
11766,22.7066
11767,22.6438
11768,22.5767
11769,22.5053
11770,22.4211
11771,22.4185
11772,22.4546
11773,22.3918
11774,22.286
11775,22.1717
11776,22.0573
11777,21.9386
11778,21.8113
11779,21.684
11780,21.5396
11781,21.4037
11782,21.2678
11783,21.1405
11784,21.0132
11785,20.8989
11786,20.7931
11787,20.7002
11788,20.6159
11789,20.5273
11790,20.4732
11791,20.4018
11792,20.3562
11793,20.3235
11794,20.2994
11795,20.2797
11796,20.2685
11797,20.2831
11798,20.3149
11799,20.351
11800,20.3915
11801,20.4362
11802,20.4895
11803,20.5514
11804,20.6047
11805,20.6925
11806,20.7802
11807,20.8636
11808,20.9599
11809,21.0562
11810,21.0408
11811,21.0253
11812,21.156
11813,21.2738
11814,21.3959
11815,21.5267
11816,21.6488
11817,21.7752
11818,21.8973
11819,21.9979
11820,22.0857
11821,22.1304
11822,22.145
11823,22.237
11824,22.3204
11825,22.4039
11826,22.4658
11827,22.532
11828,22.5896
11829,22.6386
11830,22.6791
11831,22.7066
11832,22.7255
11833,22.7315
11834,22.7117
11835,22.7006
11836,22.6679
11837,22.6309
11838,22.5853
11839,22.5268
11840,22.4598
11841,22.3755
11842,22.2869
11843,22.194
11844,22.0968
11845,21.9911
11846,21.881
11847,21.7709
11848,21.6565
11849,21.5206
11850,21.402
11851,21.2833
11852,21.1603
11853,21.0373
11854,20.9186
11855,20.8004
11856,20.6731
11857,20.563
11858,20.4615
11859,20.3644
11860,20.2758
11861,20.1915
11862,20.1158
11863,20.0573
11864,19.986
11865,19.9447
11866,19.9077
11867,19.8836
11868,19.8681
11869,19.8613
11870,19.8673
11871,19.8733
11872,19.9051
11873,20.01
11874,20.1494
11875,20.2414
11876,20.3119
11877,20.391
11878,20.4745
11879,20.5579
11880,20.6585
11881,20.7634
11882,20.8726
11883,20.9861
11884,21.0997
11885,21.2175
11886,21.4557
11887,21.6892
11888,21.8328
11889,21.9635
11890,22.0771
11891,22.1906
11892,22.2998
11893,22.4047
11894,22.4967
11895,22.5974
11896,22.6851
11897,22.7642
11898,22.8347
11899,22.888
11900,22.9242
11901,22.9259
11902,22.9061
11903,22.8863
11904,22.888
11905,22.8855
11906,22.8786
11907,22.8674
11908,22.8433
11909,22.8063
11910,22.7694
11911,22.7281
11912,22.6997
11913,22.6627
11914,22.6128
11915,22.5587
11916,22.4705
11917,22.3733
11918,22.289
11919,22.1704
11920,22.0603
11921,21.9588
11922,21.8487
11923,21.7386
11924,21.6157
11925,21.5013
11926,21.3912
11927,21.2553
11928,21.0893
11929,20.889
11930,20.7187
11931,20.6172
11932,20.5802
11933,20.5174
11934,20.4547
11935,20.3919
11936,20.299
11937,20.2018
11938,20.1691
11939,20.1322
11940,20.121
11941,20.1141
11942,20.1201
11943,20.109
11944,20.0892
11945,20.035
11946,20.041
11947,20.0986
11948,20.1606
11949,20.2354
11950,20.3188
11951,20.4108
11952,20.5071
11953,20.6164
11954,20.7084
11955,20.8262
11956,20.944
11957,21.0661
11958,21.1839
11959,21.3104
11960,21.4282
11961,21.5417
11962,21.6595
11963,21.773
11964,21.8866
11965,21.9872
11966,22.0921
11967,22.1884
11968,22.2761
11969,22.3467
11970,22.4215
11971,22.4877
11972,22.5453
11973,22.59
11974,22.6262
11975,22.6537
11976,22.6597
11977,22.6657
11978,22.6589
11979,22.6434
11980,22.615
11981,22.578
11982,22.5324
11983,22.4739
11984,22.3983
11985,22.3269
11986,22.2426
11987,22.154
11988,22.0568
11989,21.9554
11990,21.8496
11991,21.7223
11992,21.6079
11993,21.4893
11994,21.3663
11995,21.2562
11996,21.1719
11997,21.1908
11998,21.0979
11999,20.9707
12000,20.8649
12001,20.7591
12002,20.6576
12003,20.5647
12004,20.4719
12005,20.4263
12006,20.4839
12007,20.5071
12008,20.4658
12009,20.416
12010,20.379
12011,20.3334
12012,20.3007
12013,20.2852
12014,20.2698
12015,20.2887
12016,20.3291
12017,20.3738
12018,20.4228
12019,20.4547
12020,20.4908
12021,20.5011
12022,20.5587
12023,20.6335
12024,20.7213
12025,20.809
12026,20.9311
12027,21.0575
12028,21.1882
12029,21.3577
12030,21.5314
12031,21.6879
12032,21.81
12033,21.9235
12034,21.9984
12035,22.0517
12036,22.1136
12037,22.2185
12038,22.3363
12039,22.523
12040,22.7182
12041,22.8231
12042,22.8334
12043,22.6933
12044,22.738
12045,22.7827
12046,22.8145
12047,22.842
12048,22.8523
12049,22.9573
12050,22.9547
12051,22.8403
12052,22.8205
12053,22.7921
12054,22.7466
12055,22.6623
12056,22.5522
12057,22.4249
12058,22.332
12059,22.1876
12060,22.0904
12061,21.9889
12062,21.8831
12063,21.7688
12064,21.6501
12065,21.5357
12066,21.4041
12067,21.2897
12068,21.1711
12069,21.0524
12070,20.938
12071,20.8236
12072,20.7135
12073,20.612
12074,20.4981
12075,20.4009
12076,20.3166
12077,20.2324
12078,20.161
12079,20.0939
12080,20.044
12081,19.9855
12082,19.9486
12083,19.9288
12084,19.9133
12085,19.9107
12086,19.9167
12087,19.9314
12088,19.9589
12089,19.9821
12090,20.0311
12091,20.0887
12092,20.1507
12093,20.2255
12094,20.3089
12095,20.3966
12096,20.48
12097,20.585
12098,20.6942
12099,20.8077
12100,20.9255
12101,21.0433
12102,21.1612
12103,21.2747
12104,21.3882
12105,21.506
12106,21.6234
12107,21.7369
12108,21.8462
12109,21.9511
12110,22.056
12111,22.1394
12112,22.2271
12113,22.3062
12114,22.3811
12115,22.443
12116,22.4963
12117,22.541
12118,22.5599
12119,22.5875
12120,22.6064
12121,22.621
12122,22.7904
12123,22.7921
12124,22.7724
12125,22.8128
12126,22.9392
12127,22.8936
12128,22.8352
12129,22.7638
12130,22.6795
12131,22.5823
12132,22.4722
12133,22.3583
12134,22.2783
12135,22.1768
12136,22.0538
12137,21.9137
12138,21.7348
12139,21.5129
12140,21.3684
12141,21.1938
12142,21.0881
12143,21.0167
12144,20.9367
12145,20.8567
12146,20.8369
12147,20.757
12148,20.6727
12149,20.5884
12150,20.5127
12151,20.4198
12152,20.3528
12153,20.2943
12154,20.2659
12155,20.2461
12156,20.2435
12157,20.2668
12158,20.3115
12159,20.3648
12160,20.4138
12161,20.4628
12162,20.5205
12163,20.5652
12164,20.6228
12165,20.6804
12166,20.7423
12167,20.8258
12168,20.935
12169,21.0399
12170,21.1276
12171,21.1207
12172,21.144
12173,21.2661
12174,21.3839
12175,21.506
12176,21.598
12177,21.6514
12178,21.6617
12179,21.7709
12180,21.8801
12181,21.985
12182,22.0857
12183,22.182
12184,22.2697
12185,22.3531
12186,22.415
12187,22.4813
12188,22.5389
12189,22.5879
12190,22.6283
12191,22.6515
12192,22.6705
12193,22.6636
12194,22.6567
12195,22.6455
12196,22.6171
12197,22.5845
12198,22.5346
12199,22.4804
12200,22.4176
12201,22.329
12202,22.2491
12203,22.1605
12204,22.0633
12205,21.9618
12206,21.8603
12207,21.7503
12208,21.6273
12209,21.5129
12210,21.3985
12211,21.2798
12212,21.1612
12213,21.0382
12214,20.9281
12215,20.8137
12216,20.6864
12217,20.585
12218,20.4835
12219,20.3949
12220,20.3106
12221,20.2306
12222,20.1636
12223,20.0879
12224,20.0294
12225,19.9881
12226,19.9511
12227,19.9228
12228,19.9116
12229,19.909
12230,20.0569
12231,20.1016
12232,20.1464
12233,20.1825
12234,20.2229
12235,20.2805
12236,20.351
12237,20.4259
12238,20.4964
12239,20.5841
12240,20.6847
12241,20.7896
12242,20.8946
12243,20.9995
12244,21.3065
12245,21.4888
12246,21.6023
12247,21.7202
12248,21.838
12249,21.9515
12250,22.065
12251,22.1828
12252,22.3007
12253,22.3927
12254,22.4933
12255,22.581
12256,22.6558
12257,22.7006
12258,22.6894
12259,22.6868
12260,22.7229
12261,22.7418
12262,22.778
12263,22.8184
12264,22.8502
12265,22.8691
12266,22.9009
12267,22.8984
12268,22.8657
12269,22.8072
12270,22.7444
12271,22.6816
12272,22.6103
12273,22.5346
12274,22.4632
12275,22.3875
12276,22.2903
12277,22.2104
12278,22.1562
12279,22.1192
12280,22.0478
12281,21.9592
12282,21.8535
12283,21.7348
12284,21.6161
12285,21.5017
12286,21.3916
12287,21.2773
12288,21.1758
12289,21.0786
12290,20.9771
12291,20.8713
12292,20.7832
12293,20.6774
12294,20.434
12295,20.3196
12296,20.2698
12297,20.2371
12298,20.1958
12299,20.1674
12300,20.1562
12301,20.1537
12302,20.1597
12303,20.1786
12304,20.2018
12305,20.2208
12306,20.1408
12307,20.121
12308,20.1829
12309,20.2534
12310,20.3411
12311,20.4289
12312,20.5252
12313,20.6129
12314,20.7221
12315,20.8357
12316,20.9492
12317,21.067
12318,21.1848
12319,21.3026
12320,21.4204
12321,21.5254
12322,21.6389
12323,21.7481
12324,21.8573
12325,21.9623
12326,22.0581
12327,22.1588
12328,22.2336
12329,22.317
12330,22.3875
12331,22.4623
12332,22.5157
12333,22.5604
12334,22.5922
12335,22.6197
12336,22.6214
12337,22.6232
12338,22.6163
12339,22.6051
12340,22.581
12341,22.5483
12342,22.5032
12343,22.4404
12344,22.3776
12345,22.3105
12346,22.2306
12347,22.1463
12348,22.0491
12349,21.9519
12350,21.8504
12351,21.7232
12352,21.6088
12353,21.4944
12354,21.3757
12355,21.2614
12356,21.1513
12357,21.1573
12358,21.0902
12359,21.0016
12360,20.8958
12361,20.7987
12362,20.7015
12363,20.6129
12364,20.5415
12365,20.6379
12366,20.6138
12367,20.5639
12368,20.514
12369,20.4641
12370,20.4271
12371,20.4031
12372,20.3833
12373,20.3678
12374,20.3738
12375,20.3927
12376,20.4031
12377,20.4091
12378,20.4237
12379,20.4168
12380,20.4487
12381,20.4977
12382,20.5682
12383,20.6559
12384,20.7479
12385,20.8572
12386,20.9664
12387,21.0885
12388,21.2063
12389,21.3284
12390,21.4549
12391,21.5727
12392,21.712
12393,21.8556
12394,21.9906
12395,22.13
12396,22.2435
12397,22.3699
12398,22.4791
12399,22.5797
12400,22.676
12401,22.7638
12402,22.8386
12403,22.8919
12404,22.9323
12405,22.8996
12406,22.7681
12407,22.7999
12408,22.8188
12409,22.8248
12410,22.8223
12411,22.7939
12412,22.7741
12413,22.7371
12414,22.6743
12415,22.5943
12416,22.4886
12417,22.3183
12418,22.2297
12419,22.1454
12420,22.0526
12421,21.9511
12422,21.8496
12423,21.7438
12424,21.638
12425,21.5236
12426,21.3964
12427,21.2863
12428,21.1676
12429,21.0532
12430,20.9388
12431,20.8288
12432,20.7187
12433,20.6086
12434,20.5114
12435,20.4228
12436,20.3386
12437,20.2629
12438,20.1958
12439,20.1373
12440,20.0831
12441,20.0247
12442,19.992
12443,19.9636
12444,19.9481
12445,19.9413
12446,19.9473
12447,19.9619
12448,19.9808
12449,20.0169
12450,20.066
12451,20.1236
12452,20.1941
12453,20.2646
12454,20.3437
12455,20.4314
12456,20.5106
12457,20.6069
12458,20.7075
12459,20.8167
12460,20.9345
12461,21.0438
12462,21.1616
12463,21.2708
12464,21.3843
12465,21.5065
12466,21.62
12467,21.7335
12468,21.8427
12469,21.9476
12470,22.0482
12471,22.1231
12472,22.2065
12473,22.2856
12474,22.3518
12475,22.4138
12476,22.4671
12477,22.5204
12478,22.6382
12479,22.7345
12480,22.7793
12481,22.7939
12482,22.7827
12483,22.7758
12484,22.7517
12485,22.7147
12486,22.652
12487,22.701
12488,22.7715
12489,22.7259
12490,22.6545
12491,22.5703
12492,22.4774
12493,22.363
12494,22.2615
12495,22.1428
12496,22.0285
12497,21.8883
12498,21.7395
12499,21.6208
12500,21.4639
12501,21.3366
12502,21.2179
12503,21.0906
12504,20.9763
12505,20.8662
12506,20.7647
12507,20.6761
12508,20.5746
12509,20.5033
12510,20.4362
12511,20.382
12512,20.345
12513,20.3467
12514,20.3571
12515,20.3502
12516,20.3734
12517,20.3837
12518,20.3983
12519,20.4216
12520,20.4534
12521,20.4895
12522,20.5428
12523,20.5875
12524,20.6538
12525,20.7243
12526,20.8034
12527,20.8696
12528,20.8799
12529,20.8301
12530,20.9221
12531,21.0313
12532,21.1448
12533,21.254
12534,21.3719
12535,21.4854
12536,21.5774
12537,21.6307
12538,21.6238
12539,21.7331
12540,21.838
12541,21.9472
12542,22.0478
12543,22.1441
12544,22.2319
12545,22.2981
12546,22.3729
12547,22.4391
12548,22.4924
12549,22.5372
12550,22.5733
12551,22.5965
12552,22.6111
12553,22.6042
12554,22.5974
12555,22.5862
12556,22.5664
12557,22.5337
12558,22.4924
12559,22.4383
12560,22.3669
12561,22.2955
12562,22.2198
12563,22.1312
12564,22.0427
12565,21.9455
12566,21.844
12567,21.7382
12568,21.6109
12569,21.5052
12570,21.3908
12571,21.2807
12572,21.1663
12573,21.0562
12574,20.9462
12575,20.8275
12576,20.726
12577,20.6245
12578,20.5273
12579,20.4388
12580,20.3545
12581,20.2745
12582,20.2031
12583,20.1274
12584,20.0733
12585,20.032
12586,19.9993
12587,19.9881
12588,19.9769
12589,20.0991
12590,20.1438
12591,20.1713
12592,20.2117
12593,20.2478
12594,20.2883
12595,20.3459
12596,20.4078
12597,20.4783
12598,20.5402
12599,20.6323
12600,20.7243
12601,20.9023
12602,21.1061
12603,21.2669
12604,21.4063
12605,21.5069
12606,21.6333
12607,21.7468
12608,21.856
12609,21.9653
12610,22.0831
12611,22.1794
12612,22.28
12613,22.3548
12614,22.4082
12615,22.4486
12616,22.4632
12617,22.5165
12618,22.5483
12619,22.5845
12620,22.6249
12621,22.6739
12622,22.7186
12623,22.7633
12624,22.7909
12625,22.7969
12626,22.7857
12627,22.753
12628,22.6988
12629,22.6533
12630,22.6077
12631,22.5535
12632,22.4993
12633,22.4451
12634,22.4082
12635,22.3626
12636,22.2955
12637,22.2714
12638,22.2387
12639,22.1588
12640,22.0745
12641,21.9687
12642,21.8586
12643,21.7399
12644,21.6256
12645,21.5112
12646,21.4097
12647,21.3039
12648,21.1938
12649,21.0967
12650,20.9307
12651,20.6447
12652,20.569
12653,20.4934
12654,20.422
12655,20.3592
12656,20.305
12657,20.2637
12658,20.2225
12659,20.1941
12660,20.1829
12661,20.1846
12662,20.1906
12663,20.1494
12664,20.035
12665,20.0496
12666,20.0986
12667,20.1562
12668,20.2182
12669,20.2887
12670,20.3678
12671,20.4512
12672,20.5433
12673,20.631
12674,20.7316
12675,20.8408
12676,20.9543
12677,21.0635
12678,21.1771
12679,21.2949
12680,21.3998
12681,21.5133
12682,21.6269
12683,21.7361
12684,21.8453
12685,21.9502
12686,22.0422
12687,22.1343
12688,22.2048
12689,22.2882
12690,22.3544
12691,22.4206
12692,22.4739
12693,22.523
12694,22.5591
12695,22.5737
12696,22.5926
12697,22.5986
12698,22.6004
12699,22.5849
12700,22.5608
12701,22.5281
12702,22.4825
12703,22.4198
12704,22.3613
12705,22.2899
12706,22.2142
12707,22.1343
12708,22.0457
12709,21.9485
12710,21.8341
12711,21.7326
12712,21.6226
12713,21.5125
12714,21.411
12715,21.2966
12716,21.2897
12717,21.2441
12718,21.1513
12719,21.0412
12720,20.9397
12721,20.8382
12722,20.7496
12723,20.8503
12724,20.8047
12725,20.7462
12726,20.6791
12727,20.6164
12728,20.5708
12729,20.5252
12730,20.4968
12731,20.4727
12732,20.4529
12733,20.4246
12734,20.4005
12735,20.3592
12736,20.3222
12737,20.3325
12738,20.3773
12739,20.4478
12740,20.5312
12741,20.6275
12742,20.7324
12743,20.8116
12744,20.8821
12745,20.944
12746,21.0016
12747,21.0937
12748,21.1857
12749,21.2949
12750,21.417
12751,21.5477
12752,21.6913
12753,21.8565
12754,22.0001
12755,22.1308
12756,22.2572
12757,22.3665
12758,22.4714
12759,22.572
12760,22.6554
12761,22.7302
12762,22.7921
12763,22.8369
12764,22.8601
12765,22.9091
12766,22.9065
12767,22.8352
12768,22.7638
12769,22.7741
12770,22.7629
12771,22.7474
12772,22.6975
12773,22.5101
12774,22.4645
12775,22.406
12776,22.3475
12777,22.2804
12778,22.1962
12779,22.1119
12780,22.0233
12781,21.9304
12782,21.8332
12783,21.7318
12784,21.626
12785,21.503
12786,21.3972
12787,21.2872
12788,21.1771
12789,21.0627
12790,20.9612
12791,20.8511
12792,20.7496
12793,20.6396
12794,20.5467
12795,20.4581
12796,20.3738
12797,20.2981
12798,20.2311
12799,20.1687
12800,20.1059
12801,20.0647
12802,20.0363
12803,20.0122
12804,20.001
12805,19.9941
12806,20.0045
12807,20.0234
12808,20.0337
12809,20.0655
12810,20.1145
12811,20.1636
12812,20.2255
12813,20.296
12814,20.3751
12815,20.4499
12816,20.542
12817,20.6426
12818,20.7432
12819,20.8524
12820,20.9616
12821,21.0709
12822,21.1839
12823,21.2846
12824,21.3981
12825,21.5116
12826,21.6208
12827,21.73
12828,21.835
12829,21.9356
12830,22.019
12831,22.111
12832,22.1944
12833,22.2736
12834,22.3441
12835,22.4103
12836,22.4679
12837,22.504
12838,22.6649
12839,22.7397
12840,22.7672
12841,22.7732
12842,22.7706
12843,22.7552
12844,22.9074
12845,22.9048
12846,22.8764
12847,22.8223
12848,22.7681
12849,22.7096
12850,22.6511
12851,22.5797
12852,22.4782
12853,22.3772
12854,22.2628
12855,22.1183
12856,21.9395
12857,21.7778
12858,21.6591
12859,21.549
12860,21.426
12861,21.3332
12862,21.2446
12863,21.1517
12864,21.0502
12865,20.953
12866,20.8516
12867,20.7329
12868,20.64
12869,20.5643
12870,20.5058
12871,20.4517
12872,20.4061
12873,20.3777
12874,20.3708
12875,20.3682
12876,20.3829
12877,20.4147
12878,20.4422
12879,20.4697
12880,20.5058
12881,20.5377
12882,20.5652
12883,20.6228
12884,20.6847
12885,20.7552
12886,20.8301
12887,20.892
12888,20.9453
12889,20.8524
12890,20.9272
12891,21.0279
12892,21.1414
12893,21.2119
12894,21.2394
12895,21.2841
12896,21.3977
12897,21.4983
12898,21.6075
12899,21.7124
12900,21.8216
12901,21.9223
12902,22.0186
12903,22.1106
12904,22.194
12905,22.2645
12906,22.3351
12907,22.397
12908,22.4503
12909,22.495
12910,22.5354
12911,22.5587
12912,22.5647
12913,22.575
12914,22.5724
12915,22.5569
12916,22.5372
12917,22.5002
12918,22.4589
12919,22.4133
12920,22.3333
12921,22.2749
12922,22.1949
12923,22.1149
12924,22.0263
12925,21.9377
12926,21.8406
12927,21.7262
12928,21.6247
12929,21.5189
12930,21.4088
12931,21.2988
12932,21.1887
12933,21.0786
12934,20.9728
12935,20.8584
12936,20.7527
12937,20.6555
12938,20.5669
12939,20.4783
12940,20.394
12941,20.3227
12942,20.2427
12943,20.1842
12944,20.1343
12945,20.1016
12946,20.069
12947,20.1696
12948,20.21
12949,20.2289
12950,20.222
12951,20.241
12952,20.2642
12953,20.3003
12954,20.345
12955,20.3983
12956,20.4603
12957,20.5179
12958,20.597
12959,20.6761
12960,20.7982
12961,21.0236
12962,21.1672
12963,21.3065
12964,21.4157
12965,21.5163
12966,21.6299
12967,21.7391
12968,21.8526
12969,21.9661
12970,22.0753
12971,22.1846
12972,22.2594
12973,22.3471
12974,22.4047
12975,22.4494
12976,22.4899
12977,22.5217
12978,22.5836
12979,22.6455
12980,22.6859
12981,22.7522
12982,22.8012
12983,22.8459
12984,22.8648
12985,22.8708
12986,22.8425
12987,22.8098
12988,22.7685
12989,22.7229
12990,22.6816
12991,22.6318
12992,22.5776
12993,22.532
12994,22.5122
12995,22.4623
12996,22.4039
12997,22.3325
12998,22.2568
12999,22.1639
13000,22.0624
13001,21.9614
13002,21.8384
13003,21.7369
13004,21.6269
13005,21.5125
13006,21.411
13007,21.2966
13008,21.1607
13009,21.0033
13010,20.7385
13011,20.6542
13012,20.5828
13013,20.5071
13014,20.44
13015,20.3773
13016,20.3317
13017,20.2818
13018,20.2491
13019,20.2121
13020,20.1795
13021,20.1382
13022,20.0152
13023,20.0341
13024,20.053
13025,20.0763
13026,20.121
13027,20.1743
13028,20.2362
13029,20.3068
13030,20.3859
